Latitude,Longitude,City Name,Country,Temperature,Wind Speed,Humidity,Cloudiness,URL
40.6031,72.7192,andijon,uz,59.89,3.6,91,scattered clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=40.6031&lon=72.7192
-15.1699,-57.7379,nova olimpia,br,69.88,2.71,99,overcast clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=-15.1699&lon=-57.7379
-7.069,179.7939,asau,tv,84.64,11.21,99,clear sky,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=-7.069&lon=179.7939
28.3355,-121.8518,rosarito,mx,63.13,11.21,100,scattered clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=28.3355&lon=-121.8518
54.6507,141.0795,mnogovershinnyy,ru,24.34,22.28,99,overcast clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=54.6507&lon=141.0795
-13.556,14.8522,caconda,ao,62.68,8.3,96,scattered clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=-13.556&lon=14.8522
-28.1291,-77.2023,coquimbo,cl,64.75,16.46,100,broken clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=-28.1291&lon=-77.2023
-4.7456,174.9405,lolua,tv,83.83,14.67,100,overcast clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=-4.7456&lon=174.9405
-27.3156,-57.2077,laureles,py,63.85,4.16,96,few clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=-27.3156&lon=-57.2077
47.9869,118.038,manzhouli,cn,32.17,20.15,32,few clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=47.9869&lon=118.038
52.1535,-136.5261,sitka,us,41.17,18.81,100,broken clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=52.1535&lon=-136.5261
-12.2669,-83.9188,huarmey,pe,75.46,12.55,100,broken clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=-12.2669&lon=-83.9188
-22.3714,49.4792,manakara,mg,77.8,8.08,100,light rain,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=-22.3714&lon=49.4792
-15.6386,46.6245,mahajanga,mg,86,6.93,66,scattered clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=-15.6386&lon=46.6245
-27.8426,-70.7308,copiapo,cl,55.4,1.92,82,broken clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=-27.8426&lon=-70.7308
32.3675,108.9681,ankang,cn,74.92,3.15,54,clear sky,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=32.3675&lon=108.9681
47.6538,-108.84,lewistown,us,20.47,6.96,93,overcast clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=47.6538&lon=-108.84
-1.8935,-63.805,barcelos,br,74.83,2.59,98,scattered clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=-1.8935&lon=-63.805
-23.65,-55.8843,lima,py,68.08,2.15,99,overcast clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=-23.65&lon=-55.8843
44.1965,109.0283,darhan,mn,35.23,17.47,63,overcast clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=44.1965&lon=109.0283
11.653,42.5766,jibuti,dj,79.87,3.71,69,clear sky,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=11.653&lon=42.5766
34.9517,2.8789,birin,dz,48.19,12.88,61,clear sky,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=34.9517&lon=2.8789
28.2897,-23.2312,los llanos de aridane,es,66.46,14.79,100,broken clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=28.2897&lon=-23.2312
0.8921,102.0097,bengkalis,id,82.57,3.49,100,light rain,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=0.8921&lon=102.0097
-27.5923,12.1953,luderitz,na,67.99,19.48,100,few clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=-27.5923&lon=12.1953
41.3917,-104.2414,cheyenne,us,33.87,6.93,72,clear sky,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=41.3917&lon=-104.2414
-9.9574,108.8607,gombong,id,85.18,11.65,100,clear sky,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=-9.9574&lon=108.8607
66.0903,-148.521,college,us,11.11,4.94,72,clear sky,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=66.0903&lon=-148.521
42.5706,-128.8877,coos bay,us,48.01,25.3,100,scattered clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=42.5706&lon=-128.8877
8.2532,-78.32,garachine,pa,75.73,9.98,97,few clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=8.2532&lon=-78.32
41.7975,109.0286,dongsheng,cn,55.39,11.99,49,broken clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=41.7975&lon=109.0286
39.3301,87.924,korla,cn,66.37,26.42,16,clear sky,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=39.3301&lon=87.924
82.5059,21.7292,longyearbyen,sj,-11.66,5.95,97,scattered clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=82.5059&lon=21.7292
-18.8223,161.7923,poum,nc,76.81,15.23,100,moderate rain,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=-18.8223&lon=161.7923
61.1892,141.8845,okhotsk,ru,20.47,6.06,78,broken clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=61.1892&lon=141.8845
-31.7661,134.8729,flinders,au,77.8,12.21,32,clear sky,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=-31.7661&lon=134.8729
0.9651,111.8087,sri aman,my,91.4,3.36,63,broken clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=0.9651&lon=111.8087
40.5436,-133.2118,eureka,us,51.07,16.8,100,broken clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=40.5436&lon=-133.2118
-1.5656,-27.3279,touros,br,80.41,7.4,100,overcast clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=-1.5656&lon=-27.3279
-35.203,-55.2708,maldonado,uy,69.8,12.75,83,broken clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=-35.203&lon=-55.2708
43.8456,132.5365,ivanovka,ru,41,13.42,80,overcast clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=43.8456&lon=132.5365
-25.0737,72.0879,bambous virieux,mu,75.64,9.98,100,scattered clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=-25.0737&lon=72.0879
57.7783,-129.583,ketchikan,us,10.39,2.15,79,broken clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=57.7783&lon=-129.583
-10.6363,27.5058,likasi,cd,68.89,7.96,82,scattered clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=-10.6363&lon=27.5058
29.4587,-154.4625,ahuimanu,us,66.91,14.67,100,light rain,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=29.4587&lon=-154.4625
41.2655,-72.0432,groton,us,35.6,5.82,55,clear sky,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=41.2655&lon=-72.0432
47.3989,-4.7681,quimper,fr,52.24,19.15,92,light rain,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=47.3989&lon=-4.7681
-36.1196,145.4806,kyabram,au,71.23,9.75,62,clear sky,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=-36.1196&lon=145.4806
-23.8258,26.0482,boatlaname,bw,64.57,8.08,98,broken clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=-23.8258&lon=26.0482
-1.1593,-178.0146,vaitupu,wf,82.21,13,100,scattered clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=-1.1593&lon=-178.0146
-20.5389,132.6565,alice springs,au,100.48,16.24,16,clear sky,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=-20.5389&lon=132.6565
21.57,96.6614,maymyo,mm,84.73,2.48,50,few clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=21.57&lon=96.6614
-14.9505,-143.7574,tautira,pf,81.67,15.01,100,overcast clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=-14.9505&lon=-143.7574
54.0226,123.3058,takhtamygda,ru,24.61,14.45,34,broken clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=54.0226&lon=123.3058
60.3933,15.2694,borlange,se,23,9.17,53,broken clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=60.3933&lon=15.2694
53.9453,129.1548,zeya,ru,28.48,13.22,43,broken clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=53.9453&lon=129.1548
4.1781,92.0221,banda aceh,id,84.37,12.55,100,clear sky,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=4.1781&lon=92.0221
81.2049,99.3751,khatanga,ru,0.4,13.56,86,broken clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=81.2049&lon=99.3751
-89.9695,29.4691,kruisfontein,za,-69.44,4.61,0,clear sky,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=-89.9695&lon=29.4691
10.2968,-49.0516,sinnamary,gf,76.81,17.69,100,overcast clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=10.2968&lon=-49.0516
-37.1563,161.0709,nelson bay,au,72.13,18.25,94,broken clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=-37.1563&lon=161.0709
27.4131,-75.5773,marsh harbour,bs,70.87,11.54,100,scattered clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=27.4131&lon=-75.5773
57.3317,-144.4853,palmer,us,40.81,17.69,97,clear sky,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=57.3317&lon=-144.4853
15.0009,-162.3412,nanakuli,us,79.6,8.75,100,broken clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=15.0009&lon=-162.3412
65.4855,107.9318,aykhal,ru,2.83,8.41,36,scattered clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=65.4855&lon=107.9318
44.5353,115.2233,baruun-urt,mn,31.99,18.81,52,broken clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=44.5353&lon=115.2233
33.0083,-76.9039,wilmington,us,70.69,13.33,100,scattered clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=33.0083&lon=-76.9039
46.2638,-12.2308,carballo,es,53.86,22.06,97,light rain,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=46.2638&lon=-12.2308
14.4043,66.3548,malwan,in,81.13,5.84,100,clear sky,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=14.4043&lon=66.3548
40.8431,65.3492,nurota,uz,53.23,17.69,82,few clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=40.8431&lon=65.3492
47.3309,-77.0338,senneterre,ca,18.31,5.17,73,broken clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=47.3309&lon=-77.0338
26.664,-15.123,aguimes,es,64.48,12.1,100,scattered clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=26.664&lon=-15.123
13.6798,148.0348,airai,pw,81.31,18.81,100,light rain,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=13.6798&lon=148.0348
52.2618,86.7061,choya,ru,31.81,3.27,45,clear sky,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=52.2618&lon=86.7061
53.0943,152.1863,sobolevo,ru,27.31,15.23,100,broken clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=53.0943&lon=152.1863
-28.8933,-44.9301,imbituba,br,77.35,13.44,96,broken clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=-28.8933&lon=-44.9301
59.988,68.306,kondinskoye,ru,24.61,7.85,95,scattered clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=59.988&lon=68.306
-10.1599,159.798,honiara,sb,84.91,13.33,100,light rain,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=-10.1599&lon=159.798
-1.2528,26.2205,kindu,cd,74.2,2.59,85,scattered clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=-1.2528&lon=26.2205
15.8196,98.0602,mudon,mm,83.47,3.49,84,light rain,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=15.8196&lon=98.0602
37.3934,142.6381,namie,jp,58.09,12.88,100,clear sky,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=37.3934&lon=142.6381
-15.8029,133.9197,ngukurr,au,98.68,11.43,35,few clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=-15.8029&lon=133.9197
-7.7345,-65.5711,labrea,br,73.84,2.15,98,broken clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=-7.7345&lon=-65.5711
-14.6067,110.4911,boyolangu,id,83.29,11.99,100,broken clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=-14.6067&lon=110.4911
17.2537,72.4808,guhagar,in,81.94,13.22,100,clear sky,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=17.2537&lon=72.4808
50.228,60.2742,svetlyy,ru,29.65,6.85,99,clear sky,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=50.228&lon=60.2742
-0.9793,-54.9926,alenquer,br,71.23,2.15,98,light rain,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=-0.9793&lon=-54.9926
38.2484,-73.1354,brigantine,us,54.04,7.18,94,few clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=38.2484&lon=-73.1354
33.3271,134.9223,gobo,jp,69.8,6.93,52,few clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=33.3271&lon=134.9223
62.1417,52.4641,sindor,ru,30.46,3.71,74,clear sky,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=62.1417&lon=52.4641
-4.5435,42.7276,lamu,ke,83.47,9.75,97,overcast clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=-4.5435&lon=42.7276
27.9158,38.9599,sakakah,sa,65.29,4.72,69,clear sky,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=27.9158&lon=38.9599
47.9214,-91.7986,atikokan,ca,17.6,10.29,57,clear sky,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=47.9214&lon=-91.7986
36.898,-22.6225,vila franca do campo,pt,62.59,23.29,100,broken clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=36.898&lon=-22.6225
34.6194,64.9434,sahrak,af,65.47,9.64,22,broken clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=34.6194&lon=64.9434
39.8474,-15.2546,peniche,pt,58.54,22.17,99,scattered clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=39.8474&lon=-15.2546
52.9731,-52.5702,saint anthony,ca,28.12,10.65,100,broken clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=52.9731&lon=-52.5702
44.1348,22.7271,bregovo,bg,46.21,13.44,74,clear sky,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=44.1348&lon=22.7271
66.5823,-53.3305,sisimiut,gl,15.61,1.81,89,clear sky,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=66.5823&lon=-53.3305
68.992,-25.6435,bolungarvik,is,-12.29,3.94,56,clear sky,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=68.992&lon=-25.6435
62.6088,173.5497,anadyr,ru,30.19,7.63,93,broken clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=62.6088&lon=173.5497
48.5293,16.2147,hollabrunn,at,42.8,12.75,81,scattered clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=48.5293&lon=16.2147
18.0086,86.8631,puri,in,80.77,3.38,100,broken clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=18.0086&lon=86.8631
33.3383,-114.8906,blythe,us,77,6.93,17,clear sky,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=33.3383&lon=-114.8906
-4.094,11.9528,loandjili,cg,72.76,3.94,100,moderate rain,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=-4.094&lon=11.9528
21.6162,-85.5602,isla mujeres,mx,78.43,8.19,100,clear sky,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=21.6162&lon=-85.5602
14.7401,-103.4546,ixtapa,mx,83.11,7.07,100,few clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=14.7401&lon=-103.4546
-7.0693,-163.1649,samusu,ws,83.56,13.56,98,clear sky,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=-7.0693&lon=-163.1649
3.082,31.9795,adjumani,ug,71.23,4.5,96,clear sky,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=3.082&lon=31.9795
16.6545,-85.588,savannah bight,hn,78.43,7.96,100,clear sky,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=16.6545&lon=-85.588
63.8557,87.2457,turukhansk,ru,17.14,14.67,90,broken clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=63.8557&lon=87.2457
-2.85,-46.8234,paragominas,br,73.03,1.7,97,moderate rain,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=-2.85&lon=-46.8234
-34.2241,-48.3342,rio grande,br,70.42,20.27,100,light rain,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=-34.2241&lon=-48.3342
-4.0668,89.9016,meulaboh,id,83.11,5.06,100,overcast clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=-4.0668&lon=89.9016
68.7556,135.3472,ust-kuyga,ru,26.05,7.96,56,few clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=68.7556&lon=135.3472
-55.2723,178.4221,dunedin,nz,46.21,15.23,100,overcast clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=-55.2723&lon=178.4221
-17.916,26.5174,hwange,zw,65.29,5.17,84,clear sky,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=-17.916&lon=26.5174
9.5233,62.7667,kavaratti,in,80.59,3.83,100,scattered clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=9.5233&lon=62.7667
21.9309,65.0048,keti bandar,pk,79.51,8.97,99,scattered clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=21.9309&lon=65.0048
30.7868,-116.0944,camalu,mx,45.31,2.48,95,clear sky,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=30.7868&lon=-116.0944
-10.8847,107.7769,kawalu,id,84.01,9.98,100,light rain,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=-10.8847&lon=107.7769
57.8596,127.6575,tommot,ru,8.41,15.9,64,overcast clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=57.8596&lon=127.6575
-20.9692,92.8719,labuhan,id,74.29,13.78,100,few clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=-20.9692&lon=92.8719
52.6792,85.7258,srostki,ru,24.34,6.4,98,clear sky,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=52.6792&lon=85.7258
-15.6173,172.9743,vila,vu,82.66,14.45,100,light rain,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=-15.6173&lon=172.9743
13.5762,-92.3223,champerico,gt,84.64,4.61,100,clear sky,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=13.5762&lon=-92.3223
2.9033,-49.5062,amapa,br,77.17,8.41,100,moderate rain,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=2.9033&lon=-49.5062
-0.6976,53.42,victoria,sc,82.3,4.05,100,clear sky,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=-0.6976&lon=53.42
64.6724,-62.2112,pangnirtung,ca,24.34,22.5,92,overcast clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=64.6724&lon=-62.2112
61.1043,109.9583,yerbogachen,ru,11.29,10.2,44,scattered clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=61.1043&lon=109.9583
-5.359,19.0233,kikwit,cd,71.32,4.05,98,moderate rain,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=-5.359&lon=19.0233
-2.7188,120.0961,rantepao,id,79.69,2.37,72,scattered clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=-2.7188&lon=120.0961
47.1442,-128.9142,ucluelet,ca,44.59,28.54,100,broken clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=47.1442&lon=-128.9142
65.5748,7.887,sistranda,no,32,17.22,100,shower rain,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=65.5748&lon=7.887
-13.5765,103.1462,palabuhanratu,id,81.94,19.04,100,overcast clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=-13.5765&lon=103.1462
22.5084,13.0912,marzuq,ly,60.43,6.85,17,clear sky,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=22.5084&lon=13.0912
